symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
HC,3,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.8|tq0.2|strict,23570.570847123778,37688.157999999996,-5325.9549999999945,52,219.25099999999975,-4352.470999999997,0.38461538461538464,13,2021-07-08 00:00:00,2023-12-15 00:00:00
HC,4,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.8|tq0.2|strict,22763.467102993796,37907.40900000001,-5325.9549999999945,65,-2589.564,-8243.555000000002,0.23076923076923078,26,2023-12-18 00:00:00,2026-06-05 00:00:00
RB,1,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,18614.183299999993,23834.004999999997,-4558.688000000006,15,7802.847,-3484.723000000002,0.5416666666666666,24,2012-08-28 00:00:00,2016-02-05 00:00:00
RB,2,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,22174.20086738348,32436.932,-4558.688000000006,39,-979.8910000000001,-2260.0,0.3333333333333333,3,2016-02-15 00:00:00,2019-07-12 00:00:00
RB,3,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,25892.908873992073,44912.8,-6007.773000000005,90,-1079.505,-8140.177,0.4090909090909091,22,2019-07-15 00:00:00,2022-12-16 00:00:00
RB,4,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,26990.82110395262,40599.957,-4217.851000000002,38,5623.637000000001,-3724.539999999999,0.5454545454545454,11,2022-12-19 00:00:00,2026-06-05 00:00:00
CS,1,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.8|tq0.2|strict,5997.7680378366495,-139.767,-569.7250000000004,4,-255.10999999999996,-905.2520000000013,0.3333333333333333,6,2025-11-10 11:15:00,2025-12-26 10:00:00
CS,2,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.4|tq0.2|strict,4079.5960757703783,-369.798,-934.7370000000037,12,1194.586,-810.447000000001,0.5,6,2025-12-26 11:15:00,2026-02-24 22:00:00
CS,3,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,5040.3273477940875,209.79999999999995,-1715.168999999999,16,-1493.693,-1557.5269999999991,0.0,5,2026-02-24 23:00:00,2026-04-15 10:00:00
CS,4,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.8|tq0.2|strict,4723.577415298307,207.67499999999995,-1716.0620000000026,36,450.9989999999999,-758.6850000000013,0.42857142857142855,7,2026-04-15 11:15:00,2026-06-05 23:00:00
