symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
HC,3,60m,trend_failure,trend_failure|both|60m|w3|sw0.006|br0.003|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,16106.601743031213,1863.8809999999999,-1233.1519999999982,11,490.11,-476.603000000001,0.6666666666666666,3,2026-02-24 23:00:00,2026-04-15 10:00:00
HC,4,60m,trend_failure,trend_failure|both|60m|w3|sw0.006|br0.003|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,16013.133622395053,1917.179,-903.0939999999991,10,1829.761,-590.0,0.6666666666666666,3,2026-04-15 11:15:00,2026-06-05 23:00:00
HC,1,15m,trend_failure,trend_failure|short|15m|w3|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,1017.3544773717313,-39.836999999999996,-183.112000000001,3,0.0,0.0,0.0,0,2026-04-14 09:30:00,2026-04-24 22:30:00
HC,2,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,16230.889730979967,286.51899999999995,-460.21200000000135,4,-193.82600000000002,-443.9210000000003,0.5,4,2026-04-24 22:45:00,2026-05-13 09:45:00
HC,3,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,12681.731872736551,92.69299999999991,-754.363000000003,8,-713.688,-767.4399999999996,0.25,4,2026-05-13 10:00:00,2026-05-25 23:00:00
HC,4,15m,trend_failure,trend_failure|both|15m|w3|sw0.006|br0.003|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,8886.798206878702,-220.65700000000007,-1070.8160000000007,6,-263.394,-276.76300000000083,0.0,1,2026-05-26 09:15:00,2026-06-05 23:00:00
SA,1,60m,trend_failure,trend_failure|short|60m|w3|sw0.004|br0.0015|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,17773.10124422865,1410.076,-1165.2039999999997,4,-4.686000000000007,-1380.0,0.5,2,2025-11-10 11:15:00,2025-12-26 10:00:00
SA,2,60m,trend_failure,trend_failure|short|60m|w3|sw0.004|br0.0015|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,15036.101912638765,1405.39,-1380.0,6,-364.802,-1424.8140000000003,0.5,2,2025-12-26 11:15:00,2026-02-24 22:00:00
SA,3,60m,trend_failure,trend_failure|short|60m|w3|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,16244.402351736495,2275.844,-1165.2039999999997,10,655.242,-1080.0,1.0,2,2026-02-24 23:00:00,2026-04-15 10:00:00
SA,4,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,15621.573910164952,5131.7119999999995,-1494.0199999999995,20,525.4579999999999,-1009.9099999999999,0.5,6,2026-04-15 11:15:00,2026-06-05 23:00:00
SA,1,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.0015|lb16|sl0.015|mh64|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,24446.8455,2332.99,-220.0,3,-549.958,-877.4819999999991,0.0,4,2026-04-14 09:30:00,2026-04-24 22:30:00
SA,2,15m,trend_failure,trend_failure|both|15m|w3|sw0.006|br0.003|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,24563.5856,2847.968,-320.0,5,35.00799999999998,-564.9760000000006,0.5,2,2026-04-24 22:45:00,2026-05-13 09:45:00
SA,3,15m,trend_failure,trend_failure|both|15m|w3|sw0.006|br0.003|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,21383.33108571428,2882.976,-564.9760000000006,7,-1029.6,-1276.79,0.0,4,2026-05-13 10:00:00,2026-05-25 23:00:00
SA,4,15m,trend_failure,trend_failure|both|15m|w3|sw0.006|br0.003|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,10201.23645319326,1570.9260000000006,-1806.5580000000027,12,1090.4460000000001,-224.8719999999994,0.75,4,2026-05-26 09:15:00,2026-06-05 23:00:00
SA,1,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am2|ex16|mom48|vol48|th0.9|strict,16910.9583,5210.924,-1986.050000000001,3,0.0,0.0,0.0,0,2021-03-25 00:00:00,2022-07-11 00:00:00
