symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
SA,4,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,10495.410314285711,3123.144,-589.3860000000022,7,157.68,-80.0,1.0,1,2026-05-13 22:00:00,2026-06-05 23:00:00
RM,1,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.3|strict,-420.0674999999974,847.865,-660.0,1,0.0,0.0,0.0,0,2015-09-10 00:00:00,2018-05-15 00:00:00
RM,2,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,8483.286540283874,1323.682,-2202.469,3,-832.185,-1122.1849999999995,0.0,1,2018-05-16 00:00:00,2021-01-15 00:00:00
RM,3,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,5572.510712971819,491.49700000000007,-2202.469,4,0.0,0.0,0.0,0,2021-01-18 00:00:00,2023-09-20 00:00:00
RM,4,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,5572.510712971819,491.49700000000007,-2202.469,4,0.0,0.0,0.0,0,2023-09-21 00:00:00,2026-06-05 00:00:00
HC,1,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.3|strict,78.13199999999779,1358.264,-390.0,1,0.0,0.0,0.0,0,2016-08-17 00:00:00,2019-01-22 00:00:00
HC,2,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.3|strict,78.13199999999779,1358.264,-390.0,1,-633.949,-950.0,0.0,1,2019-01-23 00:00:00,2021-07-07 00:00:00
HC,3,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,10124.471364994344,991.891,-1025.7470000000012,3,0.0,0.0,0.0,0,2021-07-08 00:00:00,2023-12-15 00:00:00
HC,4,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,10124.471364994344,991.891,-1025.7470000000012,3,0.0,0.0,0.0,0,2023-12-18 00:00:00,2026-06-05 00:00:00
RB,1,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,115.08179999999993,826.487,-53.51300000000083,1,2460.5789999999997,-954.735999999999,0.75,4,2012-08-28 00:00:00,2016-02-05 00:00:00
RB,2,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am3|ex12|mom20|vol24|th0.4|tq0.2|strict,14060.020600000002,5227.26,-3059.565999999999,5,0.0,0.0,0.0,0,2016-02-15 00:00:00,2019-07-12 00:00:00
RB,3,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am3|ex12|mom20|vol24|th0.4|tq0.2|strict,14060.020600000002,5227.26,-3059.565999999999,5,0.0,0.0,0.0,0,2019-07-15 00:00:00,2022-12-16 00:00:00
RB,4,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am3|ex12|mom20|vol24|th0.4|tq0.2|strict,14060.020600000002,5227.26,-3059.565999999999,5,0.0,0.0,0.0,0,2022-12-19 00:00:00,2026-06-05 00:00:00
CS,1,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.3|strict,-17000.0,0.0,0.0,0,-162.495,-174.97500000000036,0.0,1,2025-11-10 11:15:00,2025-12-26 10:00:00
CS,2,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,5707.7724282105455,7.673999999999992,-267.53800000000047,5,54.703,-357.97299999999814,0.5,2,2025-12-26 11:15:00,2026-02-24 22:00:00
CS,3,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb96|sl0.015|mh96|cd4|atr14|am2|ex12|mom48|vol24|th0.4|tq0.2|strict,16769.4555,732.28,-385.2049999999999,3,187.2,-240.0,1.0,1,2026-02-24 23:00:00,2026-04-15 10:00:00
CS,4,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb96|sl0.015|mh96|cd4|atr14|am2|ex12|mom48|vol24|th0.4|tq0.2|strict,14845.3395,1134.048,-385.2049999999999,6,-62.662,-152.66200000000026,0.0,1,2026-04-15 11:15:00,2026-06-05 23:00:00
CS,1,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,4187.847404780526,-107.924,-363.2529999999988,3,377.241,-122.71999999999935,1.0,1,2026-02-25 10:00:00,2026-03-20 09:30:00
CS,2,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,12505.321700000002,731.925,-400.7119999999977,3,0.0,0.0,0.0,0,2026-03-20 10:00:00,2026-04-15 13:45:00
CS,3,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,13591.421200000003,779.1239999999999,-400.7119999999977,4,817.312,-92.77100000000064,1.0,1,2026-04-15 14:15:00,2026-05-13 21:30:00
CS,4,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,12809.7203,1413.6239999999998,-441.21299999999974,6,0.0,0.0,0.0,0,2026-05-13 22:00:00,2026-06-05 23:00:00
C,1,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb120|sl0.015|mh96|cd4|atr14|am2|ex12|mom40|vol24|th0.4|tq0.2|strict,6011.983064040083,1025.2179999999998,-778.2460000000001,3,-22.810000000000073,-952.8100000000013,0.5,6,2009-04-13 00:00:00,2013-07-24 00:00:00
C,2,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb120|sl0.015|mh96|cd4|atr14|am3|ex12|mom40|vol24|th0.4|tq0.2|strict,6777.990528289135,554.7090000000001,-1219.991,8,45.56600000000003,-3754.4660000000003,0.5,2,2013-07-25 00:00:00,2017-11-01 00:00:00
C,3,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.3|strict,4651.194573537577,144.6840000000002,-1933.1409999999996,7,1136.644,-680.0,0.6666666666666666,6,2017-11-02 00:00:00,2022-02-16 00:00:00
C,4,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.3|strict,6947.018539026609,1281.3280000000002,-1933.1409999999996,13,-634.521,-659.0069999999987,0.0,2,2022-02-17 00:00:00,2026-06-05 00:00:00
CS,1,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,10455.85870410053,1754.0149999999999,-3220.0,3,-1521.762,-1941.2469999999994,0.0,5,2017-04-07 00:00:00,2019-07-17 00:00:00
CS,2,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.3|strict,8935.762343413295,1514.0149999999999,-3220.0,3,0.0,0.0,0.0,0,2019-07-18 00:00:00,2021-11-02 00:00:00
CS,3,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.3|strict,10262.324957641129,1671.802,-3220.0,4,0.0,0.0,0.0,0,2021-11-03 00:00:00,2024-02-19 00:00:00
CS,4,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.3|strict,10262.324957641129,1671.802,-3220.0,4,-502.775,-515.5990000000002,0.0,1,2024-02-20 00:00:00,2026-06-05 00:00:00
